ivr_id,module_sequece,module_name,module_duration,module_result
1670789808.2966709,1,WELCOME,14,OK
1670771216.2963059,1,WELCOME,14,OK
1670756596.2672551,1,WELCOME,14,OK
1670790601.3349431,1,WELCOME,14,ABSORPTION
1670751919.267134,1,WELCOME,14,OK
1670766475.30632,1,WELCOME,14,OK
1670779796.3347039,1,WELCOME,14,OK
1670757845.334095,1,WELCOME,14,OK
1670771850.3064461,1,WELCOME,14,OK
1670761424.296072,1,WELCOME,14,OK
1670768543.2962551,1,WELCOME,14,OK
1670752942.333914,1,WELCOME,14,OK
1670774773.3345871,1,WELCOME,14,OK
1670790693.268121,1,WELCOME,14,OK
1670751105.3338561,1,WELCOME,14,OK
1670765941.2961979,1,WELCOME,14,OK
1670764576.267513,1,WELCOME,14,OK
1670753123.33392,1,WELCOME,14,OK
1670758448.306088,1,WELCOME,14,OK
1670787359.30676,1,WELCOME,14,OK
1670766101.296201,1,WELCOME,14,OK
1670736705.305784,1,WELCOME,14,OK
1670756509.3340449,1,WELCOME,14,OK
1670745227.33374,1,WELCOME,14,OK
1671040246.1131,1,WELCOME,14,OK
1671050852.3574879,1,WELCOME,14,OK
1671037730.356452,1,WELCOME,14,OK
1671028065.3261809,1,WELCOME,14,OK
1671016372.3143439,1,WELCOME,14,OK
1671016464.353529,1,WELCOME,14,OK
1671003594.3122129,1,WELCOME,14,OK
1671019290.3540871,1,WELCOME,14,OK
1671009793.352201,1,WELCOME,14,OK
1671039766.3567259,1,WELCOME,14,OK
1671043537.11656,1,WELCOME,14,OK
1671038296.3565531,1,WELCOME,14,OK
1671009674.323175,1,WELCOME,14,OK
1671037221.10864,1,WELCOME,14,OK
1671042115.3177519,1,WELCOME,14,OK
1671011453.352546,1,WELCOME,14,OK
1671020526.315135,1,WELCOME,14,OK
1671004829.3223989,1,WELCOME,14,OK
1671035960.10664,1,WELCOME,14,OK
1671011992.3134921,1,WELCOME,14,OK
1671044203.3179481,1,WELCOME,14,ABSORPTION
1671014887.3242359,1,WELCOME,14,OK
1671011424.7065,1,WELCOME,14,OK
1671022652.3155119,1,WELCOME,14,OK
1671015284.3532951,1,WELCOME,14,ABSORPTION
1671024475.9418,1,WELCOME,14,OK
1671051741.12027,1,WELCOME,14,OK
1671042342.3570321,1,WELCOME,14,OK
1671035868.3561809,1,WELCOME,14,OK
1671037109.356364,1,WELCOME,14,OK
1670990597.351059,1,WELCOME,14,OK
1671018091.3248789,1,WELCOME,14,OK
1671008294.312798,1,WELCOME,14,ABSORPTION
1671027800.9696,1,WELCOME,14,OK
1671030244.992,1,WELCOME,14,OK
1671028343.3552239,1,WELCOME,14,OK
1671025785.325989,1,WELCOME,14,OK
1671010611.313236,1,WELCOME,14,OK
1671020146.32526,1,WELCOME,14,OK
1671047215.3181241,1,WELCOME,14,OK
1671019842.3541961,1,WELCOME,14,OK
1671015026.3140969,1,WELCOME,14,OK
1671048057.3283191,1,WELCOME,14,OK
1671037296.327282,1,WELCOME,14,OK
1671023338.3257689,1,WELCOME,14,OK
1671045092.3180189,1,WELCOME,14,OK
1671015325.353301,1,WELCOME,14,OK
1671041212.3176579,1,WELCOME,14,OK
1671052336.3575189,1,WELCOME,14,OK
1671021059.3254161,1,WELCOME,14,OK
1671011105.3524661,1,WELCOME,14,OK
1671006480.3516121,1,WELCOME,14,OK
1671023429.354789,1,WELCOME,14,OK
1671029557.3161559,1,WELCOME,14,OK
1671035943.3561981,1,WELCOME,14,OK
1671010188.3522921,1,WELCOME,14,OK
1671047071.35736,1,WELCOME,14,OK
1671011993.3526609,1,WELCOME,14,OK
1671039326.11183,1,WELCOME,14,OK
1671026076.3260059,1,WELCOME,14,OK
1671023271.325762,1,WELCOME,14,OK
1671036436.10738,1,WELCOME,14,OK
1671044983.3281529,1,WELCOME,14,OK
1671019401.325103,1,WELCOME,14,OK
1671040466.3277359,1,WELCOME,14,OK
1671027045.3159621,1,WELCOME,14,OK
1671012936.3238361,1,WELCOME,14,OK
1671011002.6983,1,WELCOME,14,OK
1671000719.3222079,1,WELCOME,14,OK
1671039822.3276429,1,WELCOME,14,OK
1671009499.323137,1,WELCOME,14,OK
1671010101.31313,1,WELCOME,14,OK
1671006757.3226581,1,WELCOME,14,OK
1671012512.3237641,1,WELCOME,14,OK
1671041804.11491,1,WELCOME,14,OK
1671012120.3135231,1,WELCOME,14,OK
1671013057.3137131,1,WELCOME,14,OK
1671034954.316766,1,WELCOME,14,OK
1671046838.11871,1,WELCOME,14,OK
1671018445.3249519,1,WELCOME,14,OK
1671024607.3157361,1,WELCOME,14,OK
1671033245.10248,1,WELCOME,14,OK
1671008729.3519919,1,WELCOME,14,OK
1671035298.3269689,1,WELCOME,14,OK
1671040611.11353,1,WELCOME,14,OK
1671031936.3164129,1,WELCOME,14,OK
1671034964.3269119,1,WELCOME,14,OK
1671009145.6609,1,WELCOME,14,OK
1671036535.327163,1,WELCOME,14,OK
1671009392.313005,1,WELCOME,14,OK
1671038237.3274131,1,WELCOME,14,OK
1671051628.3575051,1,WELCOME,14,OK
1671012618.313621,1,WELCOME,14,OK
1671012225.3236921,1,WELCOME,14,OK
1671037790.356468,1,WELCOME,14,OK
1671025575.3550041,1,WELCOME,14,OK
1671005452.322473,1,WELCOME,14,OK
1671020552.354337,1,WELCOME,14,OK
1671030957.3264439,1,WELCOME,14,OK
1671027296.3551309,1,WELCOME,14,OK
1671035094.3269329,1,WELCOME,14,OK
1671041811.3569629,1,WELCOME,14,OK
1671027704.31601,1,WELCOME,14,OK
1671021631.31534,1,WELCOME,14,OK
1671043698.3179071,1,WELCOME,14,OK
1671033590.10282,1,WELCOME,14,OK
1671021406.3254781,1,WELCOME,14,OK
1671020038.315043,1,WELCOME,14,OK
1671031510.355571,1,WELCOME,14,OK
1671044369.11717,1,WELCOME,14,OK
1671012217.352705,1,WELCOME,14,OK
1671008311.351912,1,WELCOME,14,OK
1671032072.355638,1,WELCOME,14,OK
1671012832.3528309,1,WELCOME,14,OK
1671007217.351733,1,WELCOME,14,OK
1671037555.10912,1,WELCOME,14,OK
1671012092.323662,1,WELCOME,14,OK
1671041474.317682,1,WELCOME,14,OK
1671013086.3137159,1,WELCOME,14,OK
1671011149.3524759,1,WELCOME,14,OK
1671010259.323303,1,WELCOME,14,OK
1671014316.3139651,1,WELCOME,14,OK
1671022540.354676,1,WELCOME,14,OK
1671009956.3522351,1,WELCOME,14,OK
1671041541.31769,1,WELCOME,14,OK
1671006071.3124411,1,WELCOME,14,OK
1671018101.8371,1,WELCOME,14,OK
1671015411.3243439,1,WELCOME,14,OK
1671011041.6991,1,WELCOME,14,OK
1671012859.3136649,1,WELCOME,14,OK
1671018618.3539491,1,WELCOME,14,OK
1671019561.3149481,1,WELCOME,14,OK
1671038664.3173289,1,WELCOME,14,OK
1671021265.3254471,1,WELCOME,14,OK
1671009700.352181,1,WELCOME,14,OK
1671049614.11982,1,WELCOME,14,OK
1671011655.3134241,1,WELCOME,14,OK
1671015003.314096,1,WELCOME,14,OK
1671031293.3555391,1,WELCOME,14,OK
1671031317.3264871,1,WELCOME,14,OK
1671015030.3140979,1,WELCOME,14,OK
1671009382.6656,1,WELCOME,14,OK
1671027867.9698,1,WELCOME,14,OK
1671035009.3269169,1,WELCOME,14,OK
1671044281.357192,1,WELCOME,14,OK
1671016386.3143461,1,WELCOME,14,OK
1671015530.353348,1,WELCOME,14,OK
1671024116.3548739,1,WELCOME,14,OK
1671041080.3568881,1,WELCOME,14,OK
1671023652.3548131,1,WELCOME,14,OK
1671015763.314225,1,WELCOME,14,OK
1671019620.3149581,1,WELCOME,14,OK
1671036872.3272271,1,WELCOME,14,OK
1671014390.313983,1,WELCOME,14,OK
1671020116.8763,1,WELCOME,14,OK
1671030284.3263741,1,WELCOME,14,OK
1671014455.7654,1,WELCOME,14,OK
1671014824.7748,1,WELCOME,14,OK
1671051951.12032,1,WELCOME,14,OK
1671007044.3125811,1,WELCOME,14,OK
1671035051.326925,1,WELCOME,14,OK
1671018175.8384,1,WELCOME,14,OK
1671039905.3276579,1,WELCOME,14,OK
1671008116.3127661,1,WELCOME,14,OK
1671020531.354332,1,WELCOME,14,OK
1671015117.31411,1,WELCOME,14,OK
1671028576.355248,1,WELCOME,14,OK
1671008468.31283,1,WELCOME,14,OK
1671010803.6943,1,WELCOME,14,OK
1671034297.3166759,1,WELCOME,14,OK
1671009306.6636,1,WELCOME,14,OK
1671016104.314296,1,WELCOME,14,OK
1671041581.11465,1,WELCOME,14,OK
1671039939.3276629,1,WELCOME,14,OK
1671040556.11343,1,WELCOME,14,OK
1671014529.7673,1,WELCOME,14,OK
1671020543.354336,1,WELCOME,14,OK
1671030839.3554959,1,WELCOME,14,OK
1671037559.3171661,1,WELCOME,14,OK
1671004206.3223541,1,WELCOME,14,OK
1671037848.356473,1,WELCOME,14,OK
1671028275.9736,1,WELCOME,14,OK
1671015522.324369,1,WELCOME,14,OK
1671023095.315582,1,WELCOME,14,OK
1671006682.6138,1,WELCOME,14,OK
1671032388.3556831,1,WELCOME,14,OK
1671038225.1102,1,WELCOME,14,OK
1671016114.324496,1,WELCOME,14,OK
1671049609.357455,1,WELCOME,14,OK
1671048878.3283429,1,WELCOME,14,OK
1671016480.324559,1,WELCOME,14,OK
1671005596.351476,1,WELCOME,14,OK
1671018798.3539791,1,WELCOME,14,OK
1671012986.3136971,1,WELCOME,14,OK
1671015591.7891,1,WELCOME,14,OK
1671044619.3572159,1,WELCOME,14,OK
1671014644.353188,1,WELCOME,14,OK
1671013864.7548,1,WELCOME,14,OK
1671018249.8397,1,WELCOME,14,OK
1671027279.9647,1,WELCOME,14,OK
1671035684.316875,1,WELCOME,14,OK
1671008853.3129079,1,WELCOME,14,OK
1671035166.326946,1,WELCOME,14,OK
1671047464.328289,1,WELCOME,14,OK
1671008666.322979,1,WELCOME,14,OK
1671006443.3516049,1,WELCOME,14,OK
1671012585.731,1,WELCOME,14,OK
1671015774.7935,1,WELCOME,14,OK
1671022835.9232,1,WELCOME,14,OK
1671018845.353986,1,WELCOME,14,OK
1671020504.8842,1,WELCOME,14,OK
1671038380.3274381,1,WELCOME,14,OK
1671012225.3527069,1,WELCOME,14,OK
1671046666.3181009,1,WELCOME,14,OK
1671043463.32805,1,WELCOME,14,OK
1671009917.6765,1,WELCOME,14,OK
1671016912.31444,1,WELCOME,14,OK
1671010208.32329,1,WELCOME,14,OK
1671051340.3182249,1,WELCOME,14,OK
1671041989.1151,1,WELCOME,14,OK
1671024405.3157229,1,WELCOME,14,OK
1671025891.315845,1,WELCOME,14,OK
1671027653.9688,1,WELCOME,14,OK
1671008350.3519189,1,WELCOME,14,OK
1671015368.324331,1,WELCOME,14,OK
1671034932.3167629,1,WELCOME,14,OK
1671030276.9923,1,WELCOME,14,OK
1671019433.3149321,1,WELCOME,14,OK
1671009414.6668,1,WELCOME,14,OK
1671010858.3524089,1,WELCOME,14,OK
1671030007.3554,1,WELCOME,14,OK
1671026506.3159111,1,WELCOME,14,OK
1671026514.3260429,1,WELCOME,14,OK
1671013567.35296,1,WELCOME,14,OK
1671034301.10412,1,WELCOME,14,OK
1671012219.7232,1,WELCOME,14,OK
1671039139.317378,1,WELCOME,14,OK
1671036057.3270831,1,WELCOME,14,OK
1671029581.3161581,1,WELCOME,14,OK
1671035671.10632,1,WELCOME,14,OK
1671023889.354857,1,WELCOME,14,OK
1671004222.5838,1,WELCOME,14,OK
1671021341.901,1,WELCOME,14,OK
1671037845.317199,1,WELCOME,14,OK
1671017246.8208,1,WELCOME,14,OK
1671011125.701,1,WELCOME,14,OK
1671013984.353039,1,WELCOME,14,OK
1671019585.3541441,1,WELCOME,14,OK
1671003653.312217,1,WELCOME,14,OK
1671019966.325218,1,WELCOME,14,OK
1671027670.326139,1,WELCOME,14,OK
1671021311.3152809,1,WELCOME,14,OK
1671020025.315042,1,WELCOME,14,OK
1671039452.3174241,1,WELCOME,14,OK
1671017777.3146181,1,WELCOME,14,OK
1671041027.3278019,1,WELCOME,14,OK
1671017276.3536811,1,WELCOME,14,OK
1671007151.312608,1,WELCOME,14,OK
1671013996.7577,1,WELCOME,14,OK
1671015848.3534169,1,WELCOME,14,OK
1671012542.3527651,1,WELCOME,14,OK
1671019084.35405,1,WELCOME,14,OK
1671019310.3540909,1,WELCOME,14,OK
1671048251.3574121,1,WELCOME,14,OK
1671021517.3254991,1,WELCOME,14,OK
1671025085.3259349,1,WELCOME,14,OK
1671014511.3241661,1,WELCOME,14,OK
1671037287.32728,1,WELCOME,14,OK
1671010616.352371,1,WELCOME,14,OK
1671021862.315388,1,WELCOME,14,OK
1671039392.11196,1,WELCOME,14,OK
1671037028.3563471,1,WELCOME,14,OK
1671003939.351285,1,WELCOME,14,OK
1671016155.7999,1,WELCOME,14,OK
1671045460.3180339,1,WELCOME,14,OK
1671038541.317302,1,WELCOME,14,OK
1671010784.323406,1,WELCOME,14,OK
1671038754.327498,1,WELCOME,14,OK
1671041912.35698,1,WELCOME,14,OK
1671022639.3256731,1,WELCOME,14,OK
1671008441.322928,1,WELCOME,14,OK
1671025585.9533,1,WELCOME,14,OK
1671046572.328243,1,WELCOME,14,OK
1671028705.3262291,1,WELCOME,14,OK
1671014303.313962,1,WELCOME,14,OK
1671032150.3556521,1,WELCOME,14,OK
1671019495.3541269,1,WELCOME,14,OK
1671003802.3223281,1,WELCOME,14,OK
1671030094.355412,1,WELCOME,14,OK
1671010556.352361,1,WELCOME,14,OK
1671034806.3560231,1,WELCOME,14,OK
1671007049.3226981,1,WELCOME,14,OK
1671010943.313302,1,WELCOME,14,OK
1671033684.3165979,1,WELCOME,14,OK
1671018501.32496,1,WELCOME,14,OK
1671008411.6457,1,WELCOME,14,OK
1671013771.753,1,WELCOME,14,OK
1671035044.3167851,1,WELCOME,14,OK
1671003735.3512721,1,WELCOME,14,OK
1671039579.356705,1,WELCOME,14,OK
1671023883.9341,1,WELCOME,14,OK
1671042217.3570139,1,WELCOME,14,OK
1671037325.327291,1,WELCOME,14,OK
1671040177.3567719,1,WELCOME,14,OK
1671012675.7322,1,WELCOME,14,OK
1671040607.3568349,1,WELCOME,14,OK
1671040963.327785,1,WELCOME,14,OK
1671025552.3158259,1,WELCOME,14,OK
1671038068.3172309,1,WELCOME,14,OK
1671025681.3550119,1,WELCOME,14,OK
1671018915.8519,1,WELCOME,14,OK
1671034531.10447,1,WELCOME,14,OK
1671028130.3552051,1,WELCOME,14,OK
1671023790.354841,1,WELCOME,14,OK
1671035870.10655,1,WELCOME,14,OK
1671042944.11595,1,WELCOME,14,OK
1671045317.3281751,1,WELCOME,14,OK
1671043067.11608,1,WELCOME,14,OK
1671023282.3156061,1,WELCOME,14,OK
1671042175.11535,1,WELCOME,14,OK
1671036767.327204,1,WELCOME,14,OK
1671015115.3532679,1,WELCOME,14,OK
1671054196.3284271,1,WELCOME,14,OK
1671321604.24916,1,WELCOME,14,OK
1671348120.2498,1,WELCOME,14,OK
1671350979.34089,1,WELCOME,14,OK
1671351792.370882,1,WELCOME,14,OK
1671393208.25863,1,WELCOME,14,OK
1671373080.25515,1,WELCOME,14,OK
1671375940.341428,1,WELCOME,14,OK
1671371164.25459,1,WELCOME,14,OK
1671385284.3415771,1,WELCOME,14,OK
1671378799.341459,1,WELCOME,14,OK
1671346168.2497,1,WELCOME,14,OK
1671350489.3408861,1,WELCOME,14,OK
1671358569.25144,1,WELCOME,14,OK
1671367448.25382,1,WELCOME,14,OK
1671400445.3313341,1,WELCOME,14,OK
1671372920.3309841,1,WELCOME,14,OK
1671359608.3410389,1,WELCOME,14,OK
1671368028.3412559,1,WELCOME,14,OK
1671384656.3716371,1,WELCOME,14,OK
1671353029.37091,1,WELCOME,14,OK
1671352576.3708961,1,WELCOME,14,OK
1671397300.341799,1,WELCOME,14,OK
1671394005.3717971,1,WELCOME,14,OK
1671383544.371614,1,WELCOME,14,OK
1671396193.3313,1,WELCOME,14,OK
1671366740.25358,1,WELCOME,14,OK
1671403017.371906,1,WELCOME,14,OK
1671378718.25603,1,WELCOME,14,OK
1671364618.3712,1,WELCOME,14,OK
1671349838.370862,1,WELCOME,14,OK
1671374757.371455,1,WELCOME,14,OK
1671356782.330621,1,WELCOME,14,OK
1671364750.330811,1,WELCOME,14,OK
1671353714.340935,1,WELCOME,14,OK
1671375689.3310311,1,WELCOME,14,ABSORPTION
1671374097.37144,1,WELCOME,14,OK
1671363410.371166,1,WELCOME,14,OK
1671371033.330945,1,WELCOME,14,OK
1671357471.3709979,1,WELCOME,14,OK
1671373515.3309939,1,WELCOME,14,OK
1671378075.3414471,1,WELCOME,14,OK
1671381379.3415041,1,WELCOME,14,OK
1671369891.3309209,1,WELCOME,14,OK
1671391399.341701,1,WELCOME,14,OK
1671348859.37085,1,WELCOME,14,OK
1671351595.25011,1,WELCOME,14,OK
1671397335.3313129,1,WELCOME,14,OK
1671355355.3305991,1,WELCOME,14,OK
1671372083.3413529,1,WELCOME,14,OK
1671370614.3713641,1,WELCOME,14,OK
1671364027.37118,1,WELCOME,14,OK
1671351739.3409009,1,WELCOME,14,OK
1671355610.3306029,1,WELCOME,14,OK
1671388383.3416319,1,WELCOME,14,OK
1671361994.25235,1,WELCOME,14,OK
1671380206.331089,1,WELCOME,14,OK
1671362346.33075,1,WELCOME,14,OK
1671367015.330863,1,WELCOME,14,OK
1670932482.3466561,1,WELCOME,14,OK
1670938962.319098,1,WELCOME,14,OK
1670947313.3492,1,WELCOME,14,OK
1670923628.344564,1,WELCOME,14,OK
1670960932.3118491,1,WELCOME,14,OK
1670941661.2759,1,WELCOME,14,OK
1670947095.34884,1,WELCOME,14,OK
1670956690.3504269,1,WELCOME,14,OK
1670920456.2767611,1,WELCOME,14,OK
1670961093.3507371,1,WELCOME,14,OK
1670923815.3160141,1,WELCOME,14,OK
1670921982.277015,1,WELCOME,14,OK
1670917701.343555,1,WELCOME,14,OK
1670952914.349911,1,WELCOME,14,OK
1670934315.3081651,1,WELCOME,14,OK
1670920895.3439951,1,WELCOME,14,OK
1670939939.309027,1,WELCOME,14,OK
1670942588.309334,1,WELCOME,14,ABSORPTION
1670944549.3484581,1,WELCOME,14,OK
1670926494.3451631,1,WELCOME,14,OK
1670963080.322031,1,WELCOME,14,OK
1670917349.3435161,1,WELCOME,14,OK
1670957023.350476,1,WELCOME,14,OK
1670922942.315815,1,WELCOME,14,OK
1670960909.3118479,1,WELCOME,14,OK
1670924195.34469,1,WELCOME,14,OK
1670951626.436,1,WELCOME,14,OK
1670928764.345731,1,WELCOME,14,OK
1670924433.316129,1,WELCOME,14,OK
1670947148.3488469,1,WELCOME,14,OK
1670927633.306613,1,WELCOME,14,OK
1670929885.3173561,1,WELCOME,14,ABSORPTION
1670946105.31992,1,WELCOME,14,OK
1670936830.308629,1,WELCOME,14,OK
1670921678.3441551,1,WELCOME,14,OK
1670958794.5272,1,WELCOME,14,OK
1670940481.348006,1,WELCOME,14,OK
1670946077.3486781,1,WELCOME,14,OK
1670945910.3275,1,WELCOME,14,OK
1670939787.3090069,1,WELCOME,14,OK
1670937977.2343,1,WELCOME,14,OK
1670943933.348376,1,WELCOME,14,OK
1670954184.3112681,1,WELCOME,14,OK
1670930298.635,1,WELCOME,14,OK
1670951493.3209169,1,WELCOME,14,OK
1670923938.3058441,1,WELCOME,14,OK
1670962870.32202,1,WELCOME,14,OK
1670940476.319277,1,WELCOME,14,OK
1670939167.34785,1,WELCOME,14,OK
1670950926.3495591,1,WELCOME,14,OK
1670920887.3154509,1,WELCOME,14,OK
1670928586.3170381,1,WELCOME,14,OK
1670936883.3475571,1,WELCOME,14,OK
1670947549.3100209,1,WELCOME,14,OK
1670921908.277004,1,WELCOME,14,OK
1670931594.317785,1,WELCOME,14,OK
1670943628.2974,1,WELCOME,14,OK
1670943679.2982,1,WELCOME,14,OK
1670926024.31645,1,WELCOME,14,OK
1670931111.346297,1,WELCOME,14,OK
1670933529.318223,1,WELCOME,14,OK
1670930767.317555,1,WELCOME,14,OK
1670948904.349175,1,WELCOME,14,OK
1670927857.3455131,1,WELCOME,14,OK
1670945064.31976,1,WELCOME,14,OK
1670930143.578,1,WELCOME,14,OK
1670943237.2926,1,WELCOME,14,OK
1670954397.3213811,1,WELCOME,14,OK
1670952100.3497729,1,WELCOME,14,OK
1670949624.3205421,1,WELCOME,14,OK
1670932867.346756,1,WELCOME,14,OK
1670945900.348649,1,WELCOME,14,OK
1670932897.318085,1,WELCOME,14,OK
1670948849.349165,1,WELCOME,14,OK
1670961649.350754,1,WELCOME,14,OK
1670914981.304734,1,WELCOME,14,OK
1670930223.612,1,WELCOME,14,OK
1670945100.3197639,1,WELCOME,14,OK
1670943020.2912,1,WELCOME,14,OK
1670939494.3089631,1,WELCOME,14,OK
1670924592.3161671,1,WELCOME,14,OK
1670914485.2762511,1,WELCOME,14,OK
1670918028.343575,1,WELCOME,14,OK
1670921522.3155611,1,WELCOME,14,OK
1670950935.32081,1,WELCOME,14,OK
1670934048.3470559,1,WELCOME,14,OK
1670935221.30836,1,WELCOME,14,OK
1670941333.3480949,1,WELCOME,14,OK
1670941389.309217,1,WELCOME,14,OK
1670929211.373,1,WELCOME,14,OK
1670960852.3118441,1,WELCOME,14,OK
1670930021.3071489,1,WELCOME,14,OK
1670929598.3172829,1,WELCOME,14,OK
1670934664.30825,1,WELCOME,14,OK
1670940275.347986,1,WELCOME,14,OK
1670956426.3115489,1,WELCOME,14,OK
1670945630.3486,1,WELCOME,14,OK
1670940006.2601,1,WELCOME,14,OK
1670918873.3151541,1,WELCOME,14,OK
1670958369.3117361,1,WELCOME,14,OK
1670941454.2742,1,WELCOME,14,OK
1670938585.319061,1,WELCOME,14,OK
1670928469.306798,1,WELCOME,14,OK
1670928243.3456171,1,WELCOME,14,OK
1670927733.9,1,WELCOME,14,OK
1670938930.347816,1,WELCOME,14,OK
1670952130.4459,1,WELCOME,14,OK
1670937308.3188879,1,WELCOME,14,OK
1670938825.308883,1,WELCOME,14,OK
1670927450.3168221,1,WELCOME,14,OK
1670925910.345021,1,WELCOME,14,OK
1670913309.2762351,1,WELCOME,14,OK
1670941802.2777,1,WELCOME,14,OK
1670924066.3446569,1,WELCOME,14,OK
1670930452.3461239,1,WELCOME,14,OK
1670951770.4389,1,WELCOME,14,OK
1670937824.2323,1,WELCOME,14,OK
1670922111.2770391,1,WELCOME,14,OK
1670942237.2818,1,WELCOME,14,OK
1670932647.307801,1,WELCOME,14,OK
1670953093.3110969,1,WELCOME,14,OK
1670923342.3057261,1,WELCOME,14,OK
1670931949.3076191,1,WELCOME,14,OK
1670953705.350039,1,WELCOME,14,OK
1670930068.56,1,WELCOME,14,OK
1670926893.345279,1,WELCOME,14,OK
1670934605.3471711,1,WELCOME,14,OK
1670926006.306217,1,WELCOME,14,OK
1670969936.3221481,1,WELCOME,14,OK
1670929384.3070121,1,WELCOME,14,OK
1670921267.3440609,1,WELCOME,14,OK
1670945631.31983,1,WELCOME,14,OK
1670915711.304755,1,WELCOME,14,OK
1670954690.311347,1,WELCOME,14,OK
1670922889.3158031,1,WELCOME,14,OK
1670924629.277534,1,WELCOME,14,OK
1670944716.3095789,1,WELCOME,14,OK
1670958029.3117161,1,WELCOME,14,OK
1670952405.3109839,1,WELCOME,14,OK
1670953812.3212991,1,WELCOME,14,OK
1670931545.964,1,WELCOME,14,OK
1670927535.306591,1,WELCOME,14,OK
1670929796.3173339,1,WELCOME,14,OK
1670924624.316175,1,WELCOME,14,OK
1670925750.3449841,1,WELCOME,14,OK
1670942019.3481579,1,WELCOME,14,OK
1670948982.3813,1,WELCOME,14,OK
1670949743.32057,1,WELCOME,14,OK
1670922914.31581,1,WELCOME,14,OK
1670923205.315871,1,WELCOME,14,OK
1670953278.4626,1,WELCOME,14,OK
1670931744.1017,1,WELCOME,14,OK
1670955834.3215489,1,WELCOME,14,OK
1670962094.3219769,1,WELCOME,14,OK
1670973388.558,1,WELCOME,14,OK
1670943792.3094649,1,WELCOME,14,OK
1670924068.3058641,1,WELCOME,14,OK
1670963986.3119681,1,WELCOME,14,OK
1670947044.3445,1,WELCOME,14,OK
1670926592.316607,1,WELCOME,14,OK
1670941937.3194151,1,WELCOME,14,OK
1670931651.993,1,WELCOME,14,OK
1670943157.3482859,1,WELCOME,14,OK
1670935204.318562,1,WELCOME,14,OK
1670927016.3064771,1,WELCOME,14,OK
1670941535.2748,1,WELCOME,14,OK
1670924011.31606,1,WELCOME,14,OK
1670947910.3202109,1,WELCOME,14,OK
1670953575.311178,1,WELCOME,14,OK
1670950063.3206389,1,WELCOME,14,OK
1670957134.350486,1,WELCOME,14,OK
1670930028.3071511,1,WELCOME,14,OK
1670921603.3441391,1,WELCOME,14,OK
1670951595.349694,1,WELCOME,14,OK
1670949476.32052,1,WELCOME,14,OK
1670923459.344507,1,WELCOME,14,OK
1670935295.3083749,1,WELCOME,14,OK
1670932382.1188,1,WELCOME,14,OK
1670933692.3182631,1,WELCOME,14,OK
1670940467.309108,1,WELCOME,14,OK
1670943737.2991,1,WELCOME,14,OK
1670943956.319608,1,WELCOME,14,OK
1670957189.350492,1,WELCOME,14,OK
1670930053.307157,1,WELCOME,14,OK
1670942795.309355,1,WELCOME,14,OK
1670919180.305022,1,WELCOME,14,OK
1670928421.306792,1,WELCOME,14,OK
1670947906.3100879,1,WELCOME,14,OK
1670953573.321259,1,WELCOME,14,OK
1670928205.3067329,1,WELCOME,14,OK
1670956473.3115549,1,WELCOME,14,OK
1670922587.344331,1,WELCOME,14,OK
1670940534.3091149,1,WELCOME,14,OK
1670928454.3067961,1,WELCOME,14,OK
1670947442.348911,1,WELCOME,14,OK
1670944258.348423,1,WELCOME,14,OK
1670945306.3485451,1,WELCOME,14,OK
1670930859.3073471,1,WELCOME,14,OK
1670940849.3193109,1,WELCOME,14,OK
1670932572.307776,1,WELCOME,14,OK
1670955952.3114991,1,WELCOME,14,OK
1670932572.3077769,1,WELCOME,14,OK
1670945194.3162,1,WELCOME,14,OK
1670922088.3156509,1,WELCOME,14,OK
1670938199.3190081,1,WELCOME,14,OK
1670933814.1569,1,WELCOME,14,OK
1670955477.4965,1,WELCOME,14,OK
1670944598.309,1,WELCOME,14,OK
1670923211.277262,1,WELCOME,14,OK
1670939375.30894,1,WELCOME,14,OK
1670946053.3486741,1,WELCOME,14,OK
1670949032.382,1,WELCOME,14,OK
1670923034.3158381,1,WELCOME,14,OK
1670929915.317364,1,WELCOME,14,OK
1670935702.1992,1,WELCOME,14,OK
1670946611.3098569,1,WELCOME,14,OK
1670936035.2039,1,WELCOME,14,OK
1670950129.3494079,1,WELCOME,14,OK
1670933506.31822,1,WELCOME,14,OK
1670954569.321394,1,WELCOME,14,OK
1670955577.321516,1,WELCOME,14,OK
1670953360.31114,1,WELCOME,14,OK
1670926167.306258,1,WELCOME,14,OK
1670926390.306319,1,WELCOME,14,OK
1670936586.347518,1,WELCOME,14,OK
1670934504.347152,1,WELCOME,14,OK
1670956571.311569,1,WELCOME,14,OK
1670938440.3477631,1,WELCOME,14,OK
1670958205.3505709,1,WELCOME,14,OK
1670944648.3196881,1,WELCOME,14,OK
1670958214.3505721,1,WELCOME,14,OK
1670942902.3093741,1,WELCOME,14,OK
1670924322.3447139,1,WELCOME,14,OK
1670938993.347827,1,WELCOME,14,OK
1670931929.3178589,1,WELCOME,14,OK
1670952159.4464,1,WELCOME,14,OK
1670946477.3487439,1,WELCOME,14,OK
1670923548.344533,1,WELCOME,14,OK
1670940418.319268,1,WELCOME,14,OK
1670939042.3478329,1,WELCOME,14,OK
1670946682.3200009,1,WELCOME,14,OK
1670919147.2765441,1,WELCOME,14,OK
1670922105.305476,1,WELCOME,14,OK
1670930231.3071849,1,WELCOME,14,OK
1670934420.3184161,1,WELCOME,14,OK
